timestamp,building_energy_consumption_kwh
2024-09-25 20:10:00,26.371635478473152
2024-09-25 20:20:00,25.886138932423556
2024-09-25 20:30:00,29.838422977565045
2024-09-25 20:40:00,25.641691261131502
2024-09-25 20:50:00,27.335572556313934
2024-09-25 21:00:00,24.008354187476975
2024-09-25 21:10:00,28.934059648472463
2024-09-25 21:20:00,26.07326120890081
2024-09-25 21:30:00,26.022385052540365
2024-09-25 21:40:00,29.608138808579994
2024-09-25 21:50:00,27.78227920870882
2024-09-25 22:00:00,6.699980657180344
2024-09-25 22:10:00,3.664065630574547
2024-09-25 22:20:00,7.717453798052001
2024-09-25 22:30:00,6.324279574909427
2024-09-25 22:40:00,5.305489324524926
2024-09-25 22:50:00,5.874109423739001
2024-09-25 23:00:00,6.817578541256914
2024-09-25 23:10:00,3.0025472517889313
2024-09-25 23:20:00,5.14883277615734
2024-09-25 23:30:00,5.88350746992503
2024-09-25 23:40:00,4.9960840103067365
2024-09-25 23:50:00,7.293921432564096
2024-09-26 00:00:00,3.1244672916569374
2024-09-26 00:10:00,4.3206976421138235
2024-09-26 00:20:00,7.951985771865328
2024-09-26 00:30:00,3.5448129750349358
2024-09-26 00:40:00,4.931371742526569
2024-09-26 00:50:00,6.614581908432145
2024-09-26 01:00:00,4.839662968741138
2024-09-26 01:10:00,4.040696670106714
2024-09-26 01:20:00,3.04565922039383
2024-09-26 01:30:00,7.982555629082598
2024-09-26 01:40:00,4.668403885045245
2024-09-26 01:50:00,4.362537389110731
2024-09-26 02:00:00,4.503409623874177
2024-09-26 02:10:00,4.887937017877759
2024-09-26 02:20:00,4.288914965198664
2024-09-26 02:30:00,3.4161317931738777
2024-09-26 02:40:00,5.634506222046625
2024-09-26 02:50:00,5.581225338922617
2024-09-26 03:00:00,3.0930163153137635
2024-09-26 03:10:00,7.197785085426858
2024-09-26 03:20:00,3.9174047172011908
2024-09-26 03:30:00,3.5026213311039758
2024-09-26 03:40:00,6.216620761435065
2024-09-26 03:50:00,6.702461322564757
2024-09-26 04:00:00,3.0979383156137423
2024-09-26 04:10:00,4.698533075110637
2024-09-26 04:20:00,4.951285573720851
2024-09-26 04:30:00,4.9875134976758435
2024-09-26 04:40:00,3.233237447250751
2024-09-26 04:50:00,6.209552140477547
2024-09-26 05:00:00,7.193261333948181
2024-09-26 05:10:00,4.40453404139155
2024-09-26 05:20:00,3.7682694685139757
2024-09-26 05:30:00,4.144810503829145
2024-09-26 05:40:00,7.540552985218136
2024-09-26 05:50:00,3.2253997019387777
2024-09-26 06:00:00,7.942542273191791
2024-09-26 06:10:00,8.255782619450187
2024-09-26 06:20:00,5.722865247216257
2024-09-26 06:30:00,8.691364888899804
2024-09-26 06:40:00,8.747622732058947
2024-09-26 06:50:00,5.501300722700796
2024-09-26 07:00:00,8.745915341782446
2024-09-26 07:10:00,6.949671527074273
2024-09-26 07:20:00,9.838624324274166
2024-09-26 07:30:00,5.224419504411285
2024-09-26 07:40:00,7.290097028175221
2024-09-26 07:50:00,8.41924900170238
2024-09-26 08:00:00,6.957536369362678
2024-09-26 08:10:00,5.879934371421397
2024-09-26 08:20:00,6.2528631677320625
2024-09-26 08:30:00,5.826447434064344
2024-09-26 08:40:00,6.7674130438499756
2024-09-26 08:50:00,7.427914013406767
2024-09-26 09:00:00,6.1333619803306405
2024-09-26 09:10:00,8.804903201851424
2024-09-26 09:20:00,8.460174800615285
2024-09-26 09:30:00,9.013674353155555
2024-09-26 09:40:00,7.770243308884847
2024-09-26 09:50:00,9.445286386301607
2024-09-26 10:00:00,19.951933720594752
2024-09-26 10:10:00,24.222831090552898
2024-09-26 10:20:00,23.593559996394124
2024-09-26 10:30:00,18.288826947909786
2024-09-26 10:40:00,24.44894273584643
2024-09-26 10:50:00,19.88457086509903
2024-09-26 11:00:00,22.70305295461466
2024-09-26 11:10:00,20.921097549973982
2024-09-26 11:20:00,18.56778400226885
2024-09-26 11:30:00,16.388172423228493
2024-09-26 11:40:00,18.378894385275867
2024-09-26 11:50:00,19.880230040707573
2024-09-26 12:00:00,16.491371919380615
2024-09-26 12:10:00,19.997442553613595
2024-09-26 12:20:00,16.966771287455977
2024-09-26 12:30:00,21.74375339437027
2024-09-26 12:40:00,21.940920001107397
2024-09-26 12:50:00,19.935299404707028
2024-09-26 13:00:00,23.663033797928772
2024-09-26 13:10:00,18.394407909501037
2024-09-26 13:20:00,22.44345449095851
2024-09-26 13:30:00,22.05354135582388
2024-09-26 13:40:00,23.338390473543985
2024-09-26 13:50:00,19.39111545512511
2024-09-26 14:00:00,12.101499871399321
2024-09-26 14:10:00,11.62701468750657
2024-09-26 14:20:00,11.057819092516166
2024-09-26 14:30:00,13.58220224672589
2024-09-26 14:40:00,13.758575466359098
2024-09-26 14:50:00,12.369781375568037
2024-09-26 15:00:00,12.530739460864929
2024-09-26 15:10:00,12.835417129275932
2024-09-26 15:20:00,11.297759447508657
2024-09-26 15:30:00,14.195836209386698
2024-09-26 15:40:00,14.118303898041695
2024-09-26 15:50:00,13.756480781922509
2024-09-26 16:00:00,10.892249839870878
2024-09-26 16:10:00,12.33335961860986
2024-09-26 16:20:00,12.95872355058189
2024-09-26 16:30:00,11.550867250055486
2024-09-26 16:40:00,13.50246592054524
2024-09-26 16:50:00,14.647685262263007
2024-09-26 17:00:00,10.881370796052103
2024-09-26 17:10:00,10.882251009343808
2024-09-26 17:20:00,13.508316281542943
2024-09-26 17:30:00,13.617334134256552
2024-09-26 17:40:00,13.16551922088114
2024-09-26 17:50:00,12.403848269188718
2024-09-26 18:00:00,21.570547545413376
2024-09-26 18:10:00,21.983258108297527
2024-09-26 18:20:00,27.132487210175242
2024-09-26 18:30:00,25.500740922625617
2024-09-26 18:40:00,27.489371489484405
2024-09-26 18:50:00,24.226747774959627
2024-09-26 19:00:00,26.36513172938875
2024-09-26 19:10:00,22.093482390302697
2024-09-26 19:20:00,28.45571377720568
2024-09-26 19:30:00,28.958216502083758
2024-09-26 19:40:00,27.12008405490273
2024-09-26 19:50:00,28.01818124077377
2024-09-26 20:00:00,28.7998768350542
2024-09-26 20:10:00,25.19030377095187
2024-09-26 20:20:00,21.279170803332892
2024-09-26 20:30:00,26.824160969595827
2024-09-26 20:40:00,29.271868995332323
2024-09-26 20:50:00,20.98261317149534
2024-09-26 21:00:00,27.485788390216143
2024-09-26 21:10:00,29.442212301234207
2024-09-26 21:20:00,25.69844716822381
2024-09-26 21:30:00,21.278594351399818
2024-09-26 21:40:00,20.03470429870636
2024-09-26 21:50:00,22.850334079626315
2024-09-26 22:00:00,7.999109588779365
2024-09-26 22:10:00,5.945766176290727
2024-09-26 22:20:00,6.202701726975392
2024-09-26 22:30:00,5.312769692397168
2024-09-26 22:40:00,6.009800162636602
2024-09-26 22:50:00,6.885133442556638
2024-09-26 23:00:00,5.564135036521532
2024-09-26 23:10:00,4.986883260748101
2024-09-26 23:20:00,3.9643836236776133
2024-09-26 23:30:00,5.874963934449391
2024-09-26 23:40:00,7.555462270860161
2024-09-26 23:50:00,5.474308723449716
2024-09-27 00:00:00,5.376387537379909
2024-09-27 00:10:00,6.875359790560187
2024-09-27 00:20:00,7.496736335105982
2024-09-27 00:30:00,5.440329278732239
2024-09-27 00:40:00,5.52896208073571
2024-09-27 00:50:00,4.4930454869805985
2024-09-27 01:00:00,5.0608088880177675
2024-09-27 01:10:00,3.93315288667037
2024-09-27 01:20:00,5.188656181859502
2024-09-27 01:30:00,6.82233469532268
2024-09-27 01:40:00,4.330081687118516
2024-09-27 01:50:00,4.3564941630865786
2024-09-27 02:00:00,6.792776489418103
2024-09-27 02:10:00,6.681676645615605
2024-09-27 02:20:00,5.049341777619826
2024-09-27 02:30:00,4.211393409582532
2024-09-27 02:40:00,3.482031384535766
2024-09-27 02:50:00,4.770618493752886
2024-09-27 03:00:00,3.3262764152043793
2024-09-27 03:10:00,6.03509717597701
2024-09-27 03:20:00,7.136993603339042
2024-09-27 03:30:00,6.505126058798386
2024-09-27 03:40:00,4.699656065011783
2024-09-27 03:50:00,6.98696188059707
2024-09-27 04:00:00,4.219154056082309
2024-09-27 04:10:00,5.286041090394355
2024-09-27 04:20:00,3.7694697007007227
2024-09-27 04:30:00,6.4557989704959216
2024-09-27 04:40:00,6.60975156500027
2024-09-27 04:50:00,7.203006206193429
2024-09-27 05:00:00,3.9988767347672187
2024-09-27 05:10:00,4.309558581129601
2024-09-27 05:20:00,6.074023645539401
2024-09-27 05:30:00,4.419239619060545
2024-09-27 05:40:00,6.000421420868273
2024-09-27 05:50:00,6.734543628856913
2024-09-27 06:00:00,9.415594675926606
2024-09-27 06:10:00,5.2621339815534505
2024-09-27 06:20:00,8.627650746929266
2024-09-27 06:30:00,6.868900463960198
2024-09-27 06:40:00,8.8642307711671
2024-09-27 06:50:00,8.085508733593187
2024-09-27 07:00:00,6.003635362829507
2024-09-27 07:10:00,7.807165977634675
2024-09-27 07:20:00,9.018134733067743
2024-09-27 07:30:00,7.97419147656187
2024-09-27 07:40:00,9.185717012012894
2024-09-27 07:50:00,7.365610591113722
2024-09-27 08:00:00,6.97028906060476
2024-09-27 08:10:00,6.266513444136717
2024-09-27 08:20:00,7.3060028380129225
2024-09-27 08:30:00,9.472554338822658
2024-09-27 08:40:00,9.907916885391565
2024-09-27 08:50:00,9.312707899242177
2024-09-27 09:00:00,8.81104435345292
2024-09-27 09:10:00,6.607006888022899
2024-09-27 09:20:00,6.62256297535075
2024-09-27 09:30:00,7.966695241381027
2024-09-27 09:40:00,5.488471212290683
2024-09-27 09:50:00,7.834386146397527
2024-09-27 10:00:00,22.975508777272555
2024-09-27 10:10:00,22.567914106953467
2024-09-27 10:20:00,16.776880807206254
2024-09-27 10:30:00,18.153031180243055
2024-09-27 10:40:00,15.822399480643877
2024-09-27 10:50:00,16.38629090258776
2024-09-27 11:00:00,23.098412516583466
2024-09-27 11:10:00,16.119882013148374
2024-09-27 11:20:00,19.441078050749304
2024-09-27 11:30:00,16.898014636610522
2024-09-27 11:40:00,17.699966985091354
2024-09-27 11:50:00,18.629845667607366
2024-09-27 12:00:00,18.865670692397764
2024-09-27 12:10:00,22.362610720915175
2024-09-27 12:20:00,19.45524940072694
2024-09-27 12:30:00,15.176719906745483
2024-09-27 12:40:00,21.745835131332576
2024-09-27 12:50:00,16.764455906764063
2024-09-27 13:00:00,23.609600974200646
2024-09-27 13:10:00,16.280960070027163
2024-09-27 13:20:00,22.910766671715102
2024-09-27 13:30:00,20.70524174772353
2024-09-27 13:40:00,17.58349923411922
2024-09-27 13:50:00,20.311906624449225
2024-09-27 14:00:00,11.769517310263883
2024-09-27 14:10:00,12.745832848439973
2024-09-27 14:20:00,14.230071168773861
2024-09-27 14:30:00,11.958591989856014
2024-09-27 14:40:00,13.587940454839828
2024-09-27 14:50:00,10.172238127829864
2024-09-27 15:00:00,10.043575559843527
2024-09-27 15:10:00,10.298867849221805
2024-09-27 15:20:00,13.695255658674117
2024-09-27 15:30:00,11.220822964126448
2024-09-27 15:40:00,11.778102253104954
2024-09-27 15:50:00,13.295199648829207
2024-09-27 16:00:00,11.69305113233725
2024-09-27 16:10:00,11.297965099844932
2024-09-27 16:20:00,11.594176151835802
2024-09-27 16:30:00,12.226622542943781
2024-09-27 16:40:00,13.204182823666182
2024-09-27 16:50:00,12.818696092230326
2024-09-27 17:00:00,14.802855077063548
2024-09-27 17:10:00,11.517886022131725
2024-09-27 17:20:00,13.95150712705918
2024-09-27 17:30:00,12.28004746641456
2024-09-27 17:40:00,13.241957957525404
2024-09-27 17:50:00,11.311460652135338
2024-09-27 18:00:00,21.314066328690714
2024-09-27 18:10:00,26.594152921568593
2024-09-27 18:20:00,22.348341282735007
2024-09-27 18:30:00,28.417758696065356
2024-09-27 18:40:00,28.271914559539862
2024-09-27 18:50:00,20.551849255764623
2024-09-27 19:00:00,23.980989957079455
2024-09-27 19:10:00,27.04417731039691
2024-09-27 19:20:00,28.78860939799221
2024-09-27 19:30:00,27.056760063346754
2024-09-27 19:40:00,23.793970026151374
2024-09-27 19:50:00,29.141984907063453
2024-09-27 20:00:00,26.4493645081653
2024-09-27 20:10:00,29.105428304752447
2024-09-27 20:20:00,22.87437746895978
2024-09-27 20:30:00,21.687092125381156
2024-09-27 20:40:00,23.24983684682511
2024-09-27 20:50:00,23.481120250887766
2024-09-27 21:00:00,21.51243225289254
2024-09-27 21:10:00,26.66959433579682
2024-09-27 21:20:00,25.02700938129339
2024-09-27 21:30:00,20.182327745342278
2024-09-27 21:40:00,24.272939070193857
2024-09-27 21:50:00,28.640106137432717
2024-09-27 22:00:00,6.238271043022513
2024-09-27 22:10:00,4.680870536766704
2024-09-27 22:20:00,6.432292262800334
2024-09-27 22:30:00,5.543860667826523
2024-09-27 22:40:00,5.527477350782562
2024-09-27 22:50:00,5.739960073244292
2024-09-27 23:00:00,5.644967345284046
2024-09-27 23:10:00,7.643503985972261
2024-09-27 23:20:00,4.571163064688987
2024-09-27 23:30:00,4.284695545714144
2024-09-27 23:40:00,6.770484498508862
2024-09-27 23:50:00,5.720438914317829
2024-09-28 00:00:00,3.2513639074056933
2024-09-28 00:10:00,7.157478121202774
2024-09-28 00:20:00,5.452237600634855
2024-09-28 00:30:00,6.660973999632209
2024-09-28 00:40:00,4.512584664212832
2024-09-28 00:50:00,6.661644687696134
2024-09-28 01:00:00,4.3005355325837265
2024-09-28 01:10:00,5.204137749925545
2024-09-28 01:20:00,7.267408700297689
2024-09-28 01:30:00,3.198418904817255
2024-09-28 01:40:00,5.1636295853197165
2024-09-28 01:50:00,3.0483976350925226
2024-09-28 02:00:00,7.257389935075367
2024-09-28 02:10:00,5.938368748345423
2024-09-28 02:20:00,5.841864941701021
2024-09-28 02:30:00,6.4881367373766015
2024-09-28 02:40:00,3.24708201092682
2024-09-28 02:50:00,7.911160164333927
2024-09-28 03:00:00,4.557995694727485
2024-09-28 03:10:00,3.5619986239609953
2024-09-28 03:20:00,4.656202525847748
2024-09-28 03:30:00,5.880786840509536
2024-09-28 03:40:00,4.076462378489117
2024-09-28 03:50:00,5.4878268351802735
2024-09-28 04:00:00,7.717300883119862
2024-09-28 04:10:00,6.549278233887412
2024-09-28 04:20:00,3.80692930826193
2024-09-28 04:30:00,7.710578277176156
2024-09-28 04:40:00,5.83460713091379
2024-09-28 04:50:00,4.346215255224189
2024-09-28 05:00:00,3.782267825788334
2024-09-28 05:10:00,4.302076516162812
2024-09-28 05:20:00,7.328312278746212
2024-09-28 05:30:00,7.382259604898168
2024-09-28 05:40:00,6.893659222739966
2024-09-28 05:50:00,6.762111075786417
2024-09-28 06:00:00,9.785538007892097
2024-09-28 06:10:00,9.908563873647044
2024-09-28 06:20:00,8.222168022888122
2024-09-28 06:30:00,7.881197558427237
2024-09-28 06:40:00,5.434464994954783
2024-09-28 06:50:00,7.420613215321726
2024-09-28 07:00:00,6.108995550052982
2024-09-28 07:10:00,9.560861907218262
2024-09-28 07:20:00,8.169383091761379
2024-09-28 07:30:00,5.771085134950054
2024-09-28 07:40:00,6.788450624900615
2024-09-28 07:50:00,5.346893483770536
2024-09-28 08:00:00,7.896495685024743
2024-09-28 08:10:00,7.854252414075362
2024-09-28 08:20:00,5.717792297137861
2024-09-28 08:30:00,5.08954403240138
2024-09-28 08:40:00,7.9603580905159665
2024-09-28 08:50:00,6.033033665958037
2024-09-28 09:00:00,9.098506309993985
2024-09-28 09:10:00,8.906915052957537
2024-09-28 09:20:00,6.624124518537503
2024-09-28 09:30:00,5.548697056446717
2024-09-28 09:40:00,5.106810358211039
2024-09-28 09:50:00,9.702077843726467
2024-09-28 10:00:00,20.968778795292685
2024-09-28 10:10:00,19.206059192899552
2024-09-28 10:20:00,19.40250829754832
2024-09-28 10:30:00,16.465216097912695
2024-09-28 10:40:00,17.654499587157876
2024-09-28 10:50:00,19.78497786154711
2024-09-28 11:00:00,23.19667119898338
2024-09-28 11:10:00,23.23661812851183
2024-09-28 11:20:00,15.94889676984733
2024-09-28 11:30:00,15.869984246600042
2024-09-28 11:40:00,19.555019112364782
2024-09-28 11:50:00,16.781425795960153
2024-09-28 12:00:00,18.751771834944776
2024-09-28 12:10:00,20.181094255422412
2024-09-28 12:20:00,18.15663167725535
2024-09-28 12:30:00,18.906418394182
2024-09-28 12:40:00,21.22356526943341
2024-09-28 12:50:00,23.93823462340965
2024-09-28 13:00:00,20.689655252301396
2024-09-28 13:10:00,23.183163081582208
2024-09-28 13:20:00,19.51862948878191
2024-09-28 13:30:00,19.867341730126043
2024-09-28 13:40:00,22.989872211367572
2024-09-28 13:50:00,21.900067970356144
2024-09-28 14:00:00,11.573685183476353
2024-09-28 14:10:00,10.473497723657545
2024-09-28 14:20:00,12.647593811383153
2024-09-28 14:30:00,11.750166662889102
2024-09-28 14:40:00,13.605732349132186
2024-09-28 14:50:00,11.00394682539991
2024-09-28 15:00:00,12.027471233787931
2024-09-28 15:10:00,11.280631151086876
2024-09-28 15:20:00,14.62687208226912
2024-09-28 15:30:00,13.427198594521723
2024-09-28 15:40:00,11.799357467630413
2024-09-28 15:50:00,10.395370216628347
2024-09-28 16:00:00,13.472922216924701
2024-09-28 16:10:00,10.335272947608233
2024-09-28 16:20:00,10.519273235102329
2024-09-28 16:30:00,14.201198047503762
2024-09-28 16:40:00,12.459900606122824
2024-09-28 16:50:00,11.0003591842211
2024-09-28 17:00:00,13.927706031118625
2024-09-28 17:10:00,10.744631517817073
2024-09-28 17:20:00,14.503066722502652
2024-09-28 17:30:00,14.476443984622271
2024-09-28 17:40:00,11.161208459201506
2024-09-28 17:50:00,13.539355511695257
2024-09-28 18:00:00,29.535042690717724
2024-09-28 18:10:00,26.36817732925587
2024-09-28 18:20:00,24.633678703601202
2024-09-28 18:30:00,27.345219304904127
2024-09-28 18:40:00,21.838158108673973
2024-09-28 18:50:00,20.503631943313213
2024-09-28 19:00:00,29.915528920710475
2024-09-28 19:10:00,21.632755361317727
2024-09-28 19:20:00,22.775688416764204
2024-09-28 19:30:00,26.900129145514256
2024-09-28 19:40:00,27.256641842123102
2024-09-28 19:50:00,26.225294532648633
2024-09-28 20:00:00,26.53614800497166
2024-09-28 20:10:00,20.59716476598629
2024-09-28 20:20:00,25.60128091809832
2024-09-28 20:30:00,20.622024524970545
2024-09-28 20:40:00,20.10844242283556
2024-09-28 20:50:00,20.490543135201015
2024-09-28 21:00:00,27.79015562265389
2024-09-28 21:10:00,25.085825187161454
2024-09-28 21:20:00,22.37702202372643
2024-09-28 21:30:00,23.67721883782414
2024-09-28 21:40:00,27.610977988295467
2024-09-28 21:50:00,29.23378691815405
2024-09-28 22:00:00,6.771535736694653
2024-09-28 22:10:00,7.839471469204953
2024-09-28 22:20:00,6.701299768950537
2024-09-28 22:30:00,6.781230775705429
2024-09-28 22:40:00,3.4325280414821715
2024-09-28 22:50:00,5.051762368844718
2024-09-28 23:00:00,6.328541433717613
2024-09-28 23:10:00,5.604336496460582
2024-09-28 23:20:00,3.961477696165485
2024-09-28 23:30:00,3.785932687987648
2024-09-28 23:40:00,3.7319675836707646
2024-09-28 23:50:00,3.4267007317011826
2024-09-29 00:00:00,3.761009813305922
2024-09-29 00:10:00,7.852484531477067
2024-09-29 00:20:00,4.712856838750423
2024-09-29 00:30:00,5.489149482432498
2024-09-29 00:40:00,3.5163095015292423
2024-09-29 00:50:00,3.300932216288659
2024-09-29 01:00:00,5.969782904434631
2024-09-29 01:10:00,7.386812594297939
2024-09-29 01:20:00,6.338920718357111
2024-09-29 01:30:00,7.055919410753783
2024-09-29 01:40:00,7.14702641548323
2024-09-29 01:50:00,4.9654675760179074
2024-09-29 02:00:00,4.985459630872323
2024-09-29 02:10:00,6.614667164821906
2024-09-29 02:20:00,3.6351686716527585
2024-09-29 02:30:00,4.706121279228249
2024-09-29 02:40:00,3.5584494491956034
2024-09-29 02:50:00,4.535100608703574
2024-09-29 03:00:00,6.917586489668282
2024-09-29 03:10:00,4.320015565574272
2024-09-29 03:20:00,5.0400493378276785
2024-09-29 03:30:00,5.175101119646233
2024-09-29 03:40:00,5.914562808053817
2024-09-29 03:50:00,6.195303394926164
2024-09-29 04:00:00,4.57657534076516
2024-09-29 04:10:00,4.587825614909397
2024-09-29 04:20:00,6.840135857622199
2024-09-29 04:30:00,4.0057529906044556
2024-09-29 04:40:00,7.238286792494216
2024-09-29 04:50:00,4.655911174000388
2024-09-29 05:00:00,7.895398238479388
2024-09-29 05:10:00,5.587410213681274
2024-09-29 05:20:00,3.978325687395744
2024-09-29 05:30:00,6.27067324011276
2024-09-29 05:40:00,3.4689984835055636
2024-09-29 05:50:00,6.4492123174793985
2024-09-29 06:00:00,6.183621516195106
2024-09-29 06:10:00,8.0755891016579
2024-09-29 06:20:00,8.717601611966481
2024-09-29 06:30:00,9.655919991620337
2024-09-29 06:40:00,6.362807302814084
2024-09-29 06:50:00,5.247496679893654
2024-09-29 07:00:00,9.118573526253105
2024-09-29 07:10:00,9.912091782470736
2024-09-29 07:20:00,6.386487706155679
2024-09-29 07:30:00,5.943170996985259
2024-09-29 07:40:00,9.542373224704697
2024-09-29 07:50:00,7.122204280617595
2024-09-29 08:00:00,5.735378177496889
2024-09-29 08:10:00,7.892798857642118
2024-09-29 08:20:00,9.061812058289371
2024-09-29 08:30:00,6.065129495701355
2024-09-29 08:40:00,8.234165843108556
2024-09-29 08:50:00,8.14426047003322
2024-09-29 09:00:00,6.268759006558649
2024-09-29 09:10:00,7.0191137533375985
2024-09-29 09:20:00,9.281319619143064
2024-09-29 09:30:00,8.089359680913125
2024-09-29 09:40:00,8.828609263588703
2024-09-29 09:50:00,5.9632082597055796
2024-09-29 10:00:00,20.645493742450384
2024-09-29 10:10:00,18.276748274111625
2024-09-29 10:20:00,22.49801509688375
2024-09-29 10:30:00,18.135359128835262
2024-09-29 10:40:00,18.520587897729637
2024-09-29 10:50:00,15.36805965846881
2024-09-29 11:00:00,23.043968351120466
2024-09-29 11:10:00,15.596199214396133
2024-09-29 11:20:00,16.56439978494485
2024-09-29 11:30:00,21.002110414849334
2024-09-29 11:40:00,20.86783062533852
2024-09-29 11:50:00,16.742961483763153
2024-09-29 12:00:00,22.555909755941137
2024-09-29 12:10:00,23.34996165126175
2024-09-29 12:20:00,23.679907873650592
2024-09-29 12:30:00,17.305715776348716
2024-09-29 12:40:00,18.438171682547047
2024-09-29 12:50:00,22.07381262294676
2024-09-29 13:00:00,18.66070324040732
2024-09-29 13:10:00,23.69740216738647
2024-09-29 13:20:00,21.436593607373638
2024-09-29 13:30:00,21.071874305137325
2024-09-29 13:40:00,15.615330591873
2024-09-29 13:50:00,19.04822330661058
2024-09-29 14:00:00,11.484281128753677
2024-09-29 14:10:00,11.082744725143392
