timestamp,outside_weather_degree_celcius
2024-09-25 12:30:00,34.46826656799457
2024-09-25 12:40:00,30.88665345861018
2024-09-25 12:50:00,28.12977183972271
2024-09-25 13:00:00,33.625113892600716
2024-09-25 13:10:00,30.66728812000745
2024-09-25 13:20:00,31.50851792745066
2024-09-25 13:30:00,30.93900458044047
2024-09-25 13:40:00,25.824931312501853
2024-09-25 13:50:00,26.25369826304132
2024-09-25 14:00:00,27.284435677097104
2024-09-25 14:10:00,30.14685075865673
2024-09-25 14:20:00,31.403251580429753
2024-09-25 14:30:00,30.724762091100935
2024-09-25 14:40:00,28.22916152686422
2024-09-25 14:50:00,31.86826892333973
2024-09-25 15:00:00,29.980304238154638
2024-09-25 15:10:00,30.00583319638216
2024-09-25 15:20:00,26.65972265832299
2024-09-25 15:30:00,28.755150633536473
2024-09-25 15:40:00,32.31656827914552
2024-09-25 15:50:00,30.2933984574881
2024-09-25 16:00:00,26.359570485534025
2024-09-25 16:10:00,30.533260258537428
2024-09-25 16:20:00,31.9729308404587
2024-09-25 16:30:00,30.405848156784888
2024-09-25 16:40:00,25.15662184148073
2024-09-25 16:50:00,27.130117691013176
2024-09-25 17:00:00,31.764753274490978
2024-09-25 17:10:00,34.74128864794518
2024-09-25 17:20:00,32.834052347325475
2024-09-25 17:30:00,31.591391168973413
2024-09-25 17:40:00,25.752403784178416
2024-09-25 17:50:00,29.124393144001694
2024-09-25 18:00:00,23.017401485425705
2024-09-25 18:10:00,24.131776579960835
2024-09-25 18:20:00,20.435428310368938
2024-09-25 18:30:00,24.06519224560696
2024-09-25 18:40:00,22.082432700920407
2024-09-25 18:50:00,21.64418346602962
2024-09-25 19:00:00,23.369707336106387
2024-09-25 19:10:00,20.625575634118082
2024-09-25 19:20:00,20.33551000793224
2024-09-25 19:30:00,23.530631698460848
2024-09-25 19:40:00,24.909014181035285
2024-09-25 19:50:00,24.888433770799008
2024-09-25 20:00:00,24.319725517670204
2024-09-25 20:10:00,23.964237514029712
2024-09-25 20:20:00,20.781838815826905
2024-09-25 20:30:00,22.666865044127892
2024-09-25 20:40:00,24.776295399584832
2024-09-25 20:50:00,24.736291135265297
2024-09-25 21:00:00,20.05023030877104
2024-09-25 21:10:00,20.27069711507542
2024-09-25 21:20:00,22.595231964384062
2024-09-25 21:30:00,24.96251245928724
2024-09-25 21:40:00,23.651081145203975
2024-09-25 21:50:00,21.464705961384627
2024-09-25 22:00:00,20.326866478880934
2024-09-25 22:10:00,21.514046434710565
2024-09-25 22:20:00,21.80370753372166
2024-09-25 22:30:00,22.922109504953877
2024-09-25 22:40:00,23.04467290110838
2024-09-25 22:50:00,22.594851494522743
2024-09-25 23:00:00,20.915103469771225
2024-09-25 23:10:00,21.820154257055624
2024-09-25 23:20:00,22.84492393226043
2024-09-25 23:30:00,21.73873758814082
2024-09-25 23:40:00,24.52292315874291
2024-09-25 23:50:00,24.017807221312975
2024-09-26 00:00:00,20.432748267340305
2024-09-26 00:10:00,24.934332226397125
2024-09-26 00:20:00,24.717158955099464
2024-09-26 00:30:00,21.27502274098477
2024-09-26 00:40:00,23.728983119158478
2024-09-26 00:50:00,23.37578934175613
2024-09-26 01:00:00,24.46837605341112
2024-09-26 01:10:00,20.358173165880693
2024-09-26 01:20:00,23.29331213624527
2024-09-26 01:30:00,21.010907534674587
2024-09-26 01:40:00,22.69930289279654
2024-09-26 01:50:00,22.660131644060286
2024-09-26 02:00:00,24.890516475951582
2024-09-26 02:10:00,22.42431390650784
2024-09-26 02:20:00,21.369115008547883
2024-09-26 02:30:00,20.282256300501256
2024-09-26 02:40:00,24.83238355169256
2024-09-26 02:50:00,21.645604069052972
2024-09-26 03:00:00,22.71983319720026
2024-09-26 03:10:00,22.670450668745623
2024-09-26 03:20:00,24.255568332114002
2024-09-26 03:30:00,24.80256424009079
2024-09-26 03:40:00,21.79369392082654
2024-09-26 03:50:00,24.844768932477017
2024-09-26 04:00:00,22.313340036476507
2024-09-26 04:10:00,20.279798151854695
2024-09-26 04:20:00,22.53225353175284
2024-09-26 04:30:00,21.31978789401665
2024-09-26 04:40:00,22.530566504762234
2024-09-26 04:50:00,20.86829546247731
2024-09-26 05:00:00,21.43132770583561
2024-09-26 05:10:00,20.116181791032147
2024-09-26 05:20:00,21.371311872926945
2024-09-26 05:30:00,23.621278414529932
2024-09-26 05:40:00,23.044648985128664
2024-09-26 05:50:00,21.894665332344562
2024-09-26 06:00:00,25.636059091182897
2024-09-26 06:10:00,29.21271374684339
2024-09-26 06:20:00,30.675421323543482
2024-09-26 06:30:00,27.8316923789643
2024-09-26 06:40:00,31.637367122018496
2024-09-26 06:50:00,33.89610561527124
2024-09-26 07:00:00,26.12964134756471
2024-09-26 07:10:00,28.959524274762252
2024-09-26 07:20:00,33.096225119240465
2024-09-26 07:30:00,30.494083612202914
2024-09-26 07:40:00,31.905529531647474
2024-09-26 07:50:00,26.354662412080415
2024-09-26 08:00:00,28.86409603829619
2024-09-26 08:10:00,25.98760086439237
2024-09-26 08:20:00,34.72079420322493
2024-09-26 08:30:00,30.125435586491637
2024-09-26 08:40:00,31.739980508923377
2024-09-26 08:50:00,28.213020776899764
2024-09-26 09:00:00,33.785512638699124
2024-09-26 09:10:00,33.99857460380048
2024-09-26 09:20:00,30.66676161773254
2024-09-26 09:30:00,27.51464486652811
2024-09-26 09:40:00,31.65625190254999
2024-09-26 09:50:00,27.204470918158865
2024-09-26 10:00:00,29.839857580663768
2024-09-26 10:10:00,27.975069725758757
2024-09-26 10:20:00,29.056308446081925
2024-09-26 10:30:00,33.19483523639388
2024-09-26 10:40:00,31.139703723278004
2024-09-26 10:50:00,30.253890981606546
2024-09-26 11:00:00,34.53347816117676
2024-09-26 11:10:00,25.887696792718142
2024-09-26 11:20:00,33.116411794331185
2024-09-26 11:30:00,33.31942084429781
2024-09-26 11:40:00,31.945155549063035
2024-09-26 11:50:00,30.519570544115147
2024-09-26 12:00:00,33.66886302732753
2024-09-26 12:10:00,27.193339695847847
2024-09-26 12:20:00,29.611314450214472
2024-09-26 12:30:00,29.460924584411657
2024-09-26 12:40:00,29.36117040432748
2024-09-26 12:50:00,32.15305666228426
2024-09-26 13:00:00,31.252575992573085
2024-09-26 13:10:00,33.427542860420374
2024-09-26 13:20:00,26.3921426038864
2024-09-26 13:30:00,25.490512240740234
2024-09-26 13:40:00,30.19901830853546
2024-09-26 13:50:00,30.32806179488415
2024-09-26 14:00:00,31.04395146130162
2024-09-26 14:10:00,30.312165276486017
2024-09-26 14:20:00,27.023718911946624
2024-09-26 14:30:00,27.61201717766138
2024-09-26 14:40:00,31.760281448156515
2024-09-26 14:50:00,26.260384875113463
2024-09-26 15:00:00,30.88537652915792
2024-09-26 15:10:00,29.38127382647547
2024-09-26 15:20:00,28.09877850121585
2024-09-26 15:30:00,25.48843310359716
2024-09-26 15:40:00,29.617319910900783
2024-09-26 15:50:00,31.73106789355533
2024-09-26 16:00:00,27.551459384669293
2024-09-26 16:10:00,29.356638418405154
2024-09-26 16:20:00,33.907360757719836
2024-09-26 16:30:00,27.703510412560153
2024-09-26 16:40:00,34.94610564539862
2024-09-26 16:50:00,28.38112554114247
2024-09-26 17:00:00,27.858342708138327
2024-09-26 17:10:00,34.349805912547026
2024-09-26 17:20:00,30.256723919020594
2024-09-26 17:30:00,34.42903667583179
2024-09-26 17:40:00,32.263866889302186
2024-09-26 17:50:00,25.799559294070114
2024-09-26 18:00:00,20.68755981386077
2024-09-26 18:10:00,22.770436939378925
2024-09-26 18:20:00,22.102361237010257
2024-09-26 18:30:00,20.116343994503765
2024-09-26 18:40:00,22.35596712022383
2024-09-26 18:50:00,20.744467703927338
2024-09-26 19:00:00,21.603812593700315
2024-09-26 19:10:00,24.073401514761613
2024-09-26 19:20:00,21.19854805823216
2024-09-26 19:30:00,20.331572431220643
2024-09-26 19:40:00,22.62860747310785
2024-09-26 19:50:00,22.027873084819255
2024-09-26 20:00:00,23.523510157164033
2024-09-26 20:10:00,20.863678098202783
2024-09-26 20:20:00,20.117885252531927
2024-09-26 20:30:00,20.265342233290582
2024-09-26 20:40:00,22.806480759754315
2024-09-26 20:50:00,20.294926707303127
2024-09-26 21:00:00,23.04852043618712
2024-09-26 21:10:00,21.649870825969856
2024-09-26 21:20:00,20.181892534107817
2024-09-26 21:30:00,24.644675082524977
2024-09-26 21:40:00,24.36278533921513
2024-09-26 21:50:00,22.642938540866925
2024-09-26 22:00:00,20.627906647775
2024-09-26 22:10:00,22.64778819311088
2024-09-26 22:20:00,20.620847942553954
2024-09-26 22:30:00,23.703421973762435
2024-09-26 22:40:00,23.540639637711617
2024-09-26 22:50:00,23.852427857552172
2024-09-26 23:00:00,22.46655703858734
2024-09-26 23:10:00,22.997914007478904
2024-09-26 23:20:00,21.116154256112136
2024-09-26 23:30:00,21.45118817483738
2024-09-26 23:40:00,20.99337832932763
2024-09-26 23:50:00,20.417752025572856
2024-09-27 00:00:00,24.37625907048542
2024-09-27 00:10:00,20.866446056511343
2024-09-27 00:20:00,23.59902567259808
2024-09-27 00:30:00,21.516455260251007
2024-09-27 00:40:00,22.598476456655092
2024-09-27 00:50:00,21.441220391137012
2024-09-27 01:00:00,23.07404806689026
2024-09-27 01:10:00,21.32213569521171
2024-09-27 01:20:00,24.82549322960492
2024-09-27 01:30:00,23.741241799465335
2024-09-27 01:40:00,24.206110316512998
2024-09-27 01:50:00,24.063370063000775
2024-09-27 02:00:00,21.315363877008494
2024-09-27 02:10:00,23.922081652382968
2024-09-27 02:20:00,21.870848470333627
2024-09-27 02:30:00,21.660374593232927
2024-09-27 02:40:00,24.44058457493977
2024-09-27 02:50:00,20.229468761674728
2024-09-27 03:00:00,21.52623181379652
2024-09-27 03:10:00,23.57546177918202
2024-09-27 03:20:00,24.47012690229478
2024-09-27 03:30:00,22.634952546398118
2024-09-27 03:40:00,20.180800854355034
2024-09-27 03:50:00,21.147107948316375
2024-09-27 04:00:00,23.30849859410658
2024-09-27 04:10:00,24.212173412364457
2024-09-27 04:20:00,21.507971805572847
2024-09-27 04:30:00,23.4906508294338
2024-09-27 04:40:00,24.428021565922467
2024-09-27 04:50:00,20.415826755102763
2024-09-27 05:00:00,21.482530731950693
2024-09-27 05:10:00,24.44794928424006
2024-09-27 05:20:00,23.076568242676682
2024-09-27 05:30:00,23.215336983038434
2024-09-27 05:40:00,21.84401254099733
2024-09-27 05:50:00,20.80263061435089
2024-09-27 06:00:00,30.510595465700288
2024-09-27 06:10:00,28.911859180336627
2024-09-27 06:20:00,32.08639681468707
2024-09-27 06:30:00,31.20923641264462
2024-09-27 06:40:00,34.913680346960476
2024-09-27 06:50:00,31.94474733110768
2024-09-27 07:00:00,28.125351306944204
2024-09-27 07:10:00,31.230141120896068
2024-09-27 07:20:00,29.492992094724737
2024-09-27 07:30:00,32.02903206770719
2024-09-27 07:40:00,25.569748391362317
2024-09-27 07:50:00,30.87998833317385
2024-09-27 08:00:00,25.138080278252076
2024-09-27 08:10:00,34.79978092581881
2024-09-27 08:20:00,26.669156348345755
2024-09-27 08:30:00,27.25755302570551
2024-09-27 08:40:00,31.177437683609554
2024-09-27 08:50:00,29.29939432799874
2024-09-27 09:00:00,29.017226044014098
2024-09-27 09:10:00,31.303594202013038
2024-09-27 09:20:00,29.25229617796657
2024-09-27 09:30:00,28.60340061236105
2024-09-27 09:40:00,34.2146946279581
2024-09-27 09:50:00,27.42921665450204
2024-09-27 10:00:00,31.39142201568895
2024-09-27 10:10:00,31.825394700494435
2024-09-27 10:20:00,32.4308861048528
2024-09-27 10:30:00,27.43672342916668
2024-09-27 10:40:00,25.051367022196132
2024-09-27 10:50:00,30.494091124004772
2024-09-27 11:00:00,31.602101120712078
2024-09-27 11:10:00,28.88315062776967
2024-09-27 11:20:00,34.60379743935359
2024-09-27 11:30:00,32.22684089721468
2024-09-27 11:40:00,33.49295625023572
2024-09-27 11:50:00,32.50567073883506
2024-09-27 12:00:00,32.91325305818471
2024-09-27 12:10:00,27.52830543971597
2024-09-27 12:20:00,30.22001563274058
2024-09-27 12:30:00,26.470658771470557
2024-09-27 12:40:00,29.085846374217002
2024-09-27 12:50:00,26.5222839097826
2024-09-27 13:00:00,34.394133528758914
2024-09-27 13:10:00,27.39264874773019
2024-09-27 13:20:00,29.06568753527339
2024-09-27 13:30:00,34.86856492166951
2024-09-27 13:40:00,26.208531550143228
2024-09-27 13:50:00,33.53827660397876
2024-09-27 14:00:00,29.81735490963732
2024-09-27 14:10:00,34.514275760825555
2024-09-27 14:20:00,28.996375013646226
2024-09-27 14:30:00,29.15551906242377
2024-09-27 14:40:00,30.907513462311226
2024-09-27 14:50:00,28.197203559400982
2024-09-27 15:00:00,32.53963591596254
2024-09-27 15:10:00,27.143669848381307
2024-09-27 15:20:00,30.451312650749173
2024-09-27 15:30:00,33.574346588962094
2024-09-27 15:40:00,26.42125273768335
2024-09-27 15:50:00,31.764753548149553
2024-09-27 16:00:00,25.839934155025833
2024-09-27 16:10:00,33.33348416241297
2024-09-27 16:20:00,33.4425931215154
2024-09-27 16:30:00,29.970023319472798
2024-09-27 16:40:00,31.017492821971125
2024-09-27 16:50:00,28.945883434144065
2024-09-27 17:00:00,26.54127938954865
2024-09-27 17:10:00,25.985289805000043
2024-09-27 17:20:00,33.84196679026044
2024-09-27 17:30:00,30.92246360323542
2024-09-27 17:40:00,31.96535416393393
2024-09-27 17:50:00,32.81646596931098
2024-09-27 18:00:00,21.465257371762316
2024-09-27 18:10:00,22.513290230591114
2024-09-27 18:20:00,21.41275128593825
2024-09-27 18:30:00,22.450882261953787
2024-09-27 18:40:00,20.146013893116425
2024-09-27 18:50:00,23.550748819149504
2024-09-27 19:00:00,21.633749768055015
2024-09-27 19:10:00,23.921159094049084
2024-09-27 19:20:00,23.053929805369787
2024-09-27 19:30:00,21.588912219525028
2024-09-27 19:40:00,21.110187776316423
2024-09-27 19:50:00,20.424498956204566
2024-09-27 20:00:00,21.77234703705012
2024-09-27 20:10:00,22.398307061146884
2024-09-27 20:20:00,20.230735871006694
2024-09-27 20:30:00,22.237684105637335
2024-09-27 20:40:00,24.324419594091204
2024-09-27 20:50:00,21.73832991159959
2024-09-27 21:00:00,20.376679000633455
2024-09-27 21:10:00,21.894238959460505
2024-09-27 21:20:00,22.968398921198503
2024-09-27 21:30:00,21.69568602966888
2024-09-27 21:40:00,21.45956500067763
2024-09-27 21:50:00,20.018145262157063
2024-09-27 22:00:00,21.0333271146112
2024-09-27 22:10:00,22.352800010446693
2024-09-27 22:20:00,20.074158637598376
2024-09-27 22:30:00,22.321773341862183
2024-09-27 22:40:00,21.639920297102226
2024-09-27 22:50:00,24.55455413118696
2024-09-27 23:00:00,21.367531094570385
2024-09-27 23:10:00,23.454282640842376
2024-09-27 23:20:00,23.899235347740674
2024-09-27 23:30:00,22.238492865142423
2024-09-27 23:40:00,22.42087842228784
2024-09-27 23:50:00,22.696592976641256
2024-09-28 00:00:00,24.639119206084633
2024-09-28 00:10:00,22.917966695076373
2024-09-28 00:20:00,22.395344920320447
2024-09-28 00:30:00,20.304721086720424
2024-09-28 00:40:00,20.184192522287013
2024-09-28 00:50:00,20.392590785348766
2024-09-28 01:00:00,21.813960960019124
2024-09-28 01:10:00,22.75041670252581
2024-09-28 01:20:00,20.640300642409215
2024-09-28 01:30:00,24.655512211909127
2024-09-28 01:40:00,23.926924446013444
2024-09-28 01:50:00,20.044647736757426
2024-09-28 02:00:00,23.198424925497527
2024-09-28 02:10:00,20.92401403671994
2024-09-28 02:20:00,24.849977749620223
2024-09-28 02:30:00,21.55428430367033
2024-09-28 02:40:00,22.862100675924392
2024-09-28 02:50:00,24.512837859401145
2024-09-28 03:00:00,22.15841660487567
2024-09-28 03:10:00,21.361774935453166
2024-09-28 03:20:00,20.71831813484625
2024-09-28 03:30:00,21.156094942390837
2024-09-28 03:40:00,23.365648226889146
2024-09-28 03:50:00,21.209479072926978
2024-09-28 04:00:00,23.41928800901635
2024-09-28 04:10:00,20.950287124883687
2024-09-28 04:20:00,22.04893148659499
2024-09-28 04:30:00,21.234345509999567
2024-09-28 04:40:00,22.571788540454193
2024-09-28 04:50:00,23.168202078095064
2024-09-28 05:00:00,22.32986779409027
2024-09-28 05:10:00,22.905855100302492
2024-09-28 05:20:00,23.40922940436727
2024-09-28 05:30:00,22.886806362803885
2024-09-28 05:40:00,22.631546341272966
2024-09-28 05:50:00,20.55126846559802
2024-09-28 06:00:00,32.911190508722754
2024-09-28 06:10:00,25.90563857906214
2024-09-28 06:20:00,30.448770580630345
2024-09-28 06:30:00,26.214615547685586
2024-09-28 06:40:00,32.13152421082905
2024-09-28 06:50:00,31.82787708275159
2024-09-28 07:00:00,28.573080303775857
2024-09-28 07:10:00,32.14096227712265
2024-09-28 07:20:00,33.32237290893001
2024-09-28 07:30:00,31.855157380574735
2024-09-28 07:40:00,32.965918993650256
2024-09-28 07:50:00,25.497224150574205
2024-09-28 08:00:00,32.85111861934931
2024-09-28 08:10:00,34.57452568221063
2024-09-28 08:20:00,30.474845105987562
2024-09-28 08:30:00,26.809010977191853
2024-09-28 08:40:00,26.959693796460932
2024-09-28 08:50:00,34.19894571776866
2024-09-28 09:00:00,26.670246661458048
2024-09-28 09:10:00,33.63792597021943
2024-09-28 09:20:00,34.061714278048946
2024-09-28 09:30:00,30.25089182976093
2024-09-28 09:40:00,31.766800899740367
2024-09-28 09:50:00,25.695211794660494
2024-09-28 10:00:00,29.901974383339045
2024-09-28 10:10:00,29.895598652816105
2024-09-28 10:20:00,32.12379482134491
2024-09-28 10:30:00,25.672127200726738
2024-09-28 10:40:00,28.832785162757574
2024-09-28 10:50:00,30.55749342370767
2024-09-28 11:00:00,26.152490414606184
2024-09-28 11:10:00,33.18053791411003
2024-09-28 11:20:00,28.719292191906273
2024-09-28 11:30:00,33.08672241048585
2024-09-28 11:40:00,34.263546147355335
2024-09-28 11:50:00,26.651268485457376
2024-09-28 12:00:00,31.904178705172257
2024-09-28 12:10:00,28.45673221992736
2024-09-28 12:20:00,31.782679166744785
2024-09-28 12:30:00,26.666549715564692
2024-09-28 12:40:00,31.150889599570732
2024-09-28 12:50:00,34.40362713199619
2024-09-28 13:00:00,34.56721402809075
2024-09-28 13:10:00,30.349574238344893
2024-09-28 13:20:00,25.17610887607679
2024-09-28 13:30:00,27.593912851743514
2024-09-28 13:40:00,31.175711882730273
2024-09-28 13:50:00,30.19229903507659
2024-09-28 14:00:00,34.15939519130286
2024-09-28 14:10:00,34.12476690009211
2024-09-28 14:20:00,27.191745835836922
2024-09-28 14:30:00,27.018444767077465
2024-09-28 14:40:00,25.14806008563327
2024-09-28 14:50:00,30.873059012990698
2024-09-28 15:00:00,26.161369609040637
2024-09-28 15:10:00,30.833221252010276
2024-09-28 15:20:00,32.91566989053692
2024-09-28 15:30:00,32.503737907386984
2024-09-28 15:40:00,27.288310619348355
2024-09-28 15:50:00,27.467418551710267
2024-09-28 16:00:00,31.51413254430694
2024-09-28 16:10:00,30.709103768329054
2024-09-28 16:20:00,34.045430641144414
2024-09-28 16:30:00,25.249004338835846
2024-09-28 16:40:00,32.39669261069025
2024-09-28 16:50:00,28.277965321298296
2024-09-28 17:00:00,29.989337268438852
2024-09-28 17:10:00,29.879679867729322
2024-09-28 17:20:00,29.429973471710838
2024-09-28 17:30:00,30.766019284562795
2024-09-28 17:40:00,33.30078679317204
2024-09-28 17:50:00,30.932706902231125
2024-09-28 18:00:00,22.15056602078812
2024-09-28 18:10:00,22.218515732298883
2024-09-28 18:20:00,23.840093514909377
2024-09-28 18:30:00,22.593832434900655
2024-09-28 18:40:00,21.878563261745946
2024-09-28 18:50:00,22.467989377968113
2024-09-28 19:00:00,20.661452948816844
2024-09-28 19:10:00,20.874932267118144
2024-09-28 19:20:00,23.219918568336308
2024-09-28 19:30:00,22.854281647820386
2024-09-28 19:40:00,21.277714838857136
2024-09-28 19:50:00,23.16719567517095
2024-09-28 20:00:00,22.304432774488376
2024-09-28 20:10:00,21.85728282211806
2024-09-28 20:20:00,20.0143729548412
2024-09-28 20:30:00,23.601962172625612
2024-09-28 20:40:00,20.029603766611043
2024-09-28 20:50:00,24.562021540710344
2024-09-28 21:00:00,24.87356218348596
2024-09-28 21:10:00,24.54714919606626
2024-09-28 21:20:00,23.314412316091925
2024-09-28 21:30:00,21.711026726109004
2024-09-28 21:40:00,22.421613316784843
2024-09-28 21:50:00,22.65115753706005
2024-09-28 22:00:00,24.508935521348157
2024-09-28 22:10:00,21.472695859996662
2024-09-28 22:20:00,20.315536496819696
2024-09-28 22:30:00,22.693416490833684
2024-09-28 22:40:00,23.60997526417516
2024-09-28 22:50:00,22.976472108892253
2024-09-28 23:00:00,22.472666051233755
2024-09-28 23:10:00,22.825568860550852
2024-09-28 23:20:00,22.306495242439862
2024-09-28 23:30:00,24.932916338361167
2024-09-28 23:40:00,21.18129197175613
2024-09-28 23:50:00,24.881547698380032
2024-09-29 00:00:00,24.018648755219967
2024-09-29 00:10:00,23.13605972491634
2024-09-29 00:20:00,22.635702025263935
2024-09-29 00:30:00,21.584282030596498
2024-09-29 00:40:00,24.42650796184038
2024-09-29 00:50:00,23.618484448181906
2024-09-29 01:00:00,21.70772324294181
2024-09-29 01:10:00,22.44668165478233
2024-09-29 01:20:00,23.155462247094842
2024-09-29 01:30:00,23.474329806076828
2024-09-29 01:40:00,24.190170217402017
2024-09-29 01:50:00,21.50765946431932
2024-09-29 02:00:00,23.020113450734264
2024-09-29 02:10:00,22.49997412953168
2024-09-29 02:20:00,22.844706595085903
2024-09-29 02:30:00,22.670614287510727
2024-09-29 02:40:00,20.64238378450244
2024-09-29 02:50:00,22.77503198474831
2024-09-29 03:00:00,22.290077581040226
2024-09-29 03:10:00,23.80583800027741
2024-09-29 03:20:00,20.17321293811417
2024-09-29 03:30:00,24.909827546546353
2024-09-29 03:40:00,24.981510228849917
2024-09-29 03:50:00,23.527356813766964
2024-09-29 04:00:00,23.980644674973206
2024-09-29 04:10:00,21.015704295439683
2024-09-29 04:20:00,23.196491599878744
2024-09-29 04:30:00,24.188285559176293
2024-09-29 04:40:00,24.136271845230006
2024-09-29 04:50:00,22.586578830289067
2024-09-29 05:00:00,21.401303225347817
2024-09-29 05:10:00,24.796750815773063
2024-09-29 05:20:00,22.655695983342632
2024-09-29 05:30:00,23.63113998618929
2024-09-29 05:40:00,23.91175867597819
2024-09-29 05:50:00,20.835183407625447
2024-09-29 06:00:00,30.51716125286016
2024-09-29 06:10:00,27.409410727684488
2024-09-29 06:20:00,34.509133636762456
2024-09-29 06:30:00,28.099103681469437
2024-09-29 06:40:00,29.58745462203471
2024-09-29 06:50:00,31.328856602959945
2024-09-29 07:00:00,25.279749333543993
2024-09-29 07:10:00,31.9375345059244
2024-09-29 07:20:00,28.1986007365509
2024-09-29 07:30:00,31.30444824288872
2024-09-29 07:40:00,32.539317376136445
2024-09-29 07:50:00,33.78803204013561
2024-09-29 08:00:00,25.632738857401225
2024-09-29 08:10:00,33.51716485513563
2024-09-29 08:20:00,26.58352318026033
2024-09-29 08:30:00,31.189854848380783
2024-09-29 08:40:00,29.897719900477163
2024-09-29 08:50:00,31.027966318619416
2024-09-29 09:00:00,29.143982316944033
2024-09-29 09:10:00,33.41209898679915
2024-09-29 09:20:00,25.87644032015232
2024-09-29 09:30:00,28.895212844786617
2024-09-29 09:40:00,33.27828625888654
2024-09-29 09:50:00,26.857869694476694
2024-09-29 10:00:00,31.73888135818812
2024-09-29 10:10:00,28.87539510813821
2024-09-29 10:20:00,28.43575924895908
2024-09-29 10:30:00,30.1189033744841
2024-09-29 10:40:00,25.46034189922443
2024-09-29 10:50:00,29.411968052022225
2024-09-29 11:00:00,27.609458014782604
2024-09-29 11:10:00,34.11925922565475
2024-09-29 11:20:00,25.018827012449663
2024-09-29 11:30:00,31.392482253810606
2024-09-29 11:40:00,25.97660626795806
2024-09-29 11:50:00,33.757878761154416
2024-09-29 12:00:00,34.146472092263195
2024-09-29 12:10:00,29.206706482803774
2024-09-29 12:20:00,26.487886981169673
2024-09-29 12:30:00,25.595724103697574
2024-09-29 12:40:00,25.678445287216746
2024-09-29 12:50:00,31.9923122441
2024-09-29 13:00:00,28.965693825201686
2024-09-29 13:10:00,26.74984065447009
2024-09-29 13:20:00,28.753390562718067
2024-09-29 13:30:00,31.435365208371785
2024-09-29 13:40:00,33.170043750770134
2024-09-29 13:50:00,29.508985211576146
2024-09-29 14:00:00,28.610501764058952
2024-09-29 14:10:00,30.16345910761278
2024-09-29 14:20:00,25.092562273882997
2024-09-29 14:30:00,32.318662766284326
2024-09-29 14:40:00,33.78545067198729
